Dist1,Dist2,Dist3,Dist4,Dist5,Dist6,Dist7,Choice,Velocity
89,115,149,44,148,121,71,1.0,0.0900000000000001
84,118,149,46,149,144,72,4.0,0.3850000000000004
87,131,149,48,148,134,68,8.0,0.1000000000000002
80,133,149,49,149,143,71,4.0,0.3100000000000004
81,146,67,50,149,130,67,8.0,0.0700000000000001
81,149,68,51,148,128,67,3.0,0.1550000000000002
81,148,66,53,148,118,64,8.0,0.0700000000000001
83,149,67,57,149,105,60,3.0,0.3550000000000004
69,148,82,59,149,100,59,4.0,0.3150000000000004
66,149,86,62,149,85,55,8.0,0.1900000000000002
57,136,149,62,149,87,54,4.0,0.4150000000000005
61,131,149,74,149,89,44,8.0,0.3850000000000004
50,104,149,74,107,149,41,4.0,0.5550000000000006
44,115,148,73,82,150,113,8.0,0.4100000000000005
41,122,148,72,70,112,149,4.0,0.4150000000000005
53,118,148,65,54,71,149,8.0,0.2500000000000003
58,143,149,58,49,71,149,6.0,0.1100000000000002
67,148,90,47,43,73,149,8.0,0.1350000000000002
70,148,86,44,41,73,148,6.0,0.1600000000000002
91,149,56,34,38,116,148,8.0,0.3000000000000004
99,148,48,30,36,149,141,6.0,0.2550000000000003
148,112,37,30,52,148,94,8.0,0.3850000000000004
148,132,41,35,57,149,90,3.0,0.2450000000000003
125,146,44,37,60,149,88,3.0,0.1600000000000002
118,148,48,39,149,148,84,8.0,0.3450000000000004
112,148,51,42,149,149,80,3.0,0.2550000000000003
105,148,55,149,145,149,75,3.0,0.5600000000000006
98,148,60,139,130,130,68,3.0,0.4500000000000005
89,148,149,124,112,99,59,8.0,0.4150000000000005
66,148,149,136,100,94,63,2.0,-0.0949999999999998
66,148,86,147,112,108,67,2.0,-0.3
64,148,89,149,124,126,69,2.0,-0.3
63,148,89,150,135,139,68,4.0,-0.0799999999999998
58,148,103,149,131,137,78,4.0,0.2650000000000003
59,148,115,149,120,124,85,8.0,0.0800000000000001
58,137,138,149,117,117,93,4.0,0.2400000000000003
65,107,148,149,108,94,95,8.0,0.3200000000000004
67,112,148,149,102,90,93,2.0,-0.1299999999999998
64,105,148,149,109,96,97,1.0,1.8214596497756474e-16
66,98,148,149,108,89,94,4.0,0.2550000000000003
72,104,149,149,100,81,87,2.0,-0.0449999999999998
64,92,148,149,115,92,96,2.0,-0.3
59,86,148,149,123,101,101,4.0,0.0550000000000002
68,83,148,149,128,88,94,4.0,0.3550000000000004
85,95,148,148,124,72,76,2.0,0.1100000000000002
80,89,148,142,134,77,80,2.0,-0.2449999999999999
73,79,148,108,145,87,89,4.0,0.0400000000000002
84,85,148,90,149,79,76,4.0,0.3400000000000004
101,101,148,93,149,66,58,2.0,0.1050000000000002
97,95,148,104,149,73,63,2.0,-0.2599999999999999
86,82,136,149,149,84,73,4.0,-0.0449999999999997
93,88,128,148,149,83,67,4.0,0.2750000000000003
98,114,123,148,149,95,53,8.0,0.4200000000000005
101,123,132,148,149,86,48,2.0,-0.0699999999999998
96,110,120,148,149,99,56,2.0,-0.3
94,101,111,148,149,112,60,4.0,0.0550000000000002
87,115,116,148,114,149,59,4.0,0.3550000000000004
79,136,130,148,101,149,56,8.0,0.2450000000000003
65,143,139,148,84,148,62,4.0,0.3400000000000004
64,148,148,147,79,149,66,8.0,0.2550000000000003
64,148,148,58,77,149,67,3.0,0.2100000000000003
64,148,148,57,73,148,76,3.0,0.5200000000000006
65,148,80,55,64,149,91,3.0,0.6100000000000007
68,148,78,47,54,148,101,8.0,0.5149999999999998
74,148,75,41,48,148,98,3.0,0.4099999999999997
82,149,63,35,45,144,93,3.0,0.4249999999999997
66,149,69,47,69,148,64,3.0,0.2750000000000001
67,149,67,47,72,148,63,3.0,0.125
69,149,67,48,75,148,61,3.0,0.4550000000000003
55,116,144,48,49,148,94,4.0,0.7
70,137,96,33,35,148,98,8.0,0.3949999999999997
79,149,61,26,31,139,92,3.0,0.2199999999999995
89,149,36,23,148,113,81,3.0,0.5499999999999998
87,147,39,34,148,119,69,8.0,0.6399999999999999
71,134,66,45,77,148,65,4.0,0.7
74,149,63,49,86,148,59,3.0,0.7
65,149,79,46,59,148,77,3.0,0.7
73,149,64,42,59,148,76,3.0,0.7
78,149,59,43,149,128,69,3.0,0.7
65,149,78,47,149,96,62,4.0,0.7
62,92,148,44,150,100,62,4.0,0.7
70,109,148,53,149,105,52,4.0,0.7
59,126,148,53,78,149,59,3.0,0.7
60,148,74,55,78,149,58,3.0,0.7
58,148,77,56,69,118,149,3.0,0.7
63,149,94,50,148,114,60,3.0,0.0649999999999999
65,149,87,51,148,107,57,4.0,0.0599999999999999
64,146,100,53,148,115,56,8.0,0.16
65,147,98,54,148,113,54,4.0,0.0799999999999999
64,136,113,55,133,127,53,8.0,0.0699999999999999
61,126,149,55,113,148,53,3.0,0.2250000000000001
63,136,121,57,122,138,51,3.0,0.21
60,144,90,64,120,145,45,4.0,0.5450000000000004
45,115,149,65,78,148,61,1.0,0.4750000000000003
48,127,150,61,71,148,73,8.0,0.135
49,130,149,60,69,148,72,3.0,0.0799999999999999
55,145,105,57,67,148,76,3.0,0.3950000000000002
63,149,87,49,61,148,82,3.0,0.7
73,149,72,44,56,147,84,8.0,0.4849999999999997
77,149,66,41,56,148,82,3.0,0.4699999999999997
81,149,59,40,148,126,78,8.0,0.2999999999999996
73,149,76,149,139,79,59,4.0,0.4449999999999997
61,101,149,67,149,77,47,4.0,0.7
59,128,148,83,149,57,31,8.0,0.5299999999999998
28,89,148,80,109,149,33,4.0,0.7
35,105,148,73,88,149,52,8.0,0.4449999999999997
40,125,148,70,83,149,58,3.0,0.2749999999999996
45,148,110,65,76,149,70,3.0,0.6049999999999999
55,148,96,55,63,149,91,3.0,0.7
66,148,85,46,53,149,96,3.0,0.5649999999999998
78,148,65,36,46,134,90,8.0,0.5599999999999998
78,123,148,28,149,132,87,4.0,0.7
95,135,33,30,88,144,78,8.0,0.5249999999999998
90,141,45,36,69,149,76,4.0,0.4999999999999998
85,148,52,37,59,149,78,8.0,0.4649999999999997
88,148,50,39,65,149,75,3.0,0.2299999999999995
88,148,54,42,74,149,71,8.0,0.3099999999999996
67,149,74,49,71,148,67,3.0,0.045
68,149,70,49,73,148,67,8.0,0.2450000000000001
71,149,71,49,75,148,64,3.0,0.4450000000000003
71,149,71,53,86,148,57,8.0,0.6050000000000004
61,149,80,55,85,148,57,4.0,0.5300000000000004
58,149,94,49,63,147,75,8.0,0.5100000000000003
69,149,72,45,66,148,72,3.0,0.18
67,149,90,43,54,147,84,8.0,0.3350000000000002
70,149,78,42,54,148,82,3.0,0.0599999999999999
71,149,85,39,48,148,85,8.0,0.2400000000000001
75,149,72,36,52,148,83,3.0,0.2250000000000001
79,149,60,36,67,148,77,3.0,0.2
75,138,97,35,51,148,83,4.0,0.5250000000000004
84,149,52,34,55,148,82,8.0,0.3250000000000002
81,148,59,35,49,148,88,4.0,0.3600000000000002
86,149,52,34,53,148,84,8.0,0.1049999999999999
87,149,50,34,56,148,83,3.0,0.21
88,149,49,35,61,148,80,3.0,0.4050000000000002
92,149,50,40,148,131,71,8.0,0.4750000000000003
85,149,57,44,148,115,64,4.0,0.3250000000000002
71,149,73,45,149,109,69,8.0,0.6200000000000004
72,148,74,53,149,84,59,4.0,0.4350000000000003
60,105,148,55,149,106,54,3.0,0.7
62,134,148,72,149,79,37,4.0,0.6499999999999999
37,80,148,70,76,149,69,1.0,0.6849999999999999
48,113,149,59,67,149,78,8.0,0.3649999999999996
53,126,149,56,64,149,85,3.0,0.1699999999999994
62,147,84,52,68,149,72,8.0,0.2199999999999995
62,148,82,51,70,149,73,3.0,0.0899999999999994
66,148,76,49,68,149,72,3.0,0.4249999999999997
69,148,71,48,69,149,72,3.0,0.7
60,137,115,47,49,149,104,8.0,0.3999999999999997
76,148,67,36,42,149,95,6.0,0.2199999999999995
81,148,56,34,45,150,89,8.0,0.0049999999999994
89,148,46,33,60,149,82,6.0,0.2649999999999995
93,148,44,35,82,149,77,3.0,0.1049999999999994
94,148,45,39,108,139,69,8.0,0.3449999999999996
76,148,63,45,81,149,65,4.0,0.5849999999999999
76,148,63,47,71,149,68,8.0,0.3699999999999996
76,148,64,48,76,149,67,3.0,0.4099999999999997
74,147,65,50,78,149,63,3.0,0.3249999999999996
70,148,69,53,85,149,57,3.0,0.6549999999999999
64,148,74,58,96,149,52,3.0,0.7
49,148,88,62,93,149,50,4.0,0.6399999999999999
51,116,140,55,57,149,96,8.0,0.5099999999999998
62,139,109,43,47,149,103,3.0,0.0899999999999994
67,148,92,39,43,136,101,8.0,0.1399999999999994
73,148,78,35,149,122,97,3.0,0.3649999999999996
136,108,53,41,53,133,78,3.0,0.16
149,101,52,42,54,148,67,6.0,0.395
149,114,56,42,56,148,64,3.0,0.645
149,114,54,45,74,148,47,3.0,0.7
56,148,61,49,77,148,43,3.0,0.7
47,149,68,53,148,117,39,3.0,0.7
40,149,76,56,131,89,35,4.0,0.7
35,72,149,55,132,91,55,4.0,0.7
50,65,149,55,148,80,59,4.0,0.7
58,81,119,43,148,92,49,4.0,0.7
57,101,122,45,73,148,52,3.0,0.7
56,135,63,49,85,148,44,3.0,0.7
44,104,149,50,55,148,75,3.0,0.7
54,138,79,40,44,148,88,3.0,0.7
64,149,58,31,37,148,97,3.0,0.7
86,148,37,29,45,148,73,3.0,0.7
86,149,43,33,54,148,67,3.0,0.7
82,149,47,37,65,148,61,3.0,0.7
74,149,53,43,86,123,51,3.0,0.7
66,149,59,53,148,88,42,3.0,0.7
45,149,74,62,123,66,31,4.0,0.7
31,71,149,61,144,73,37,4.0,0.7
38,59,148,64,149,75,43,4.0,0.7
44,72,129,51,108,108,43,3.0,0.7
40,84,136,54,77,149,43,4.0,0.7
43,113,148,51,71,149,48,3.0,0.7
44,109,148,47,50,110,149,3.0,0.7
66,148,51,36,47,127,85,6.0,0.7
68,148,50,36,42,108,121,3.0,0.7
80,148,43,30,35,109,115,6.0,0.7
83,147,40,28,35,149,101,3.0,0.7
148,89,30,27,45,149,75,6.0,0.7
99,119,38,32,55,149,66,3.0,0.7
83,148,45,39,68,143,58,3.0,0.7
74,148,52,45,149,109,51,3.0,0.7
49,148,71,51,149,103,45,4.0,0.7
48,148,80,49,149,96,47,3.0,0.7
44,81,148,47,63,149,59,4.0,0.7
55,85,148,36,39,149,90,3.0,0.7
69,119,50,26,31,149,91,3.0,0.7
97,148,26,24,45,149,70,6.0,0.7
97,147,37,36,149,111,55,3.0,0.7
81,148,50,50,149,82,41,4.0,0.7
42,142,84,49,149,110,48,3.0,0.7
42,129,88,49,128,91,49,4.0,0.7
46,71,148,47,148,81,60,4.0,0.7
58,78,139,41,148,79,51,4.0,0.7
54,91,123,45,73,148,50,4.0,0.7
60,108,148,47,72,148,62,3.0,0.215
64,123,149,46,76,148,60,3.0,0.45
66,149,67,50,84,148,54,3.0,0.69
65,149,69,54,94,148,49,3.0,0.7
47,149,98,57,72,148,57,4.0,0.7
52,149,95,51,60,148,74,3.0,0.7
61,149,79,44,54,148,83,3.0,0.7
76,149,57,43,65,148,67,3.0,0.7
73,149,60,45,73,148,61,3.0,0.7
70,149,62,49,81,148,55,3.0,0.7
65,149,66,54,100,136,50,3.0,0.7
49,149,89,57,82,138,51,4.0,0.7
51,146,101,52,147,124,65,3.0,0.7
60,150,80,48,139,91,59,3.0,0.7
57,93,149,48,148,84,59,4.0,0.7
61,88,149,53,148,102,52,4.0,0.7
57,98,145,52,77,149,61,3.0,0.7
62,131,149,53,84,148,56,3.0,0.7
63,149,73,55,98,148,49,3.0,0.7
46,131,120,58,70,149,65,4.0,0.7
54,145,102,52,59,148,81,3.0,0.7
63,149,78,43,52,149,89,3.0,0.7
72,149,64,39,48,149,91,3.0,0.7
77,148,55,35,44,149,90,3.0,0.7
85,148,47,33,46,146,84,3.0,0.7
88,148,44,33,149,113,73,3.0,0.7
80,149,53,43,149,95,60,4.0,0.7
65,118,149,47,76,149,62,4.0,0.7
68,142,68,49,69,149,66,3.0,0.7
95,148,59,55,83,149,52,3.0,0.7
73,148,71,60,80,148,53,3.0,0.7
46,148,98,58,57,126,120,3.0,0.7
59,148,93,43,42,93,148,3.0,0.7
90,148,47,35,50,148,85,3.0,0.7
88,148,49,35,51,149,83,3.0,0.7
85,148,49,36,54,134,79,3.0,0.7
85,148,51,39,122,102,69,3.0,0.7
67,141,95,149,119,82,68,4.0,0.7
70,100,148,74,149,67,52,4.0,0.7
60,102,148,66,149,71,37,4.0,0.7
38,94,148,64,90,149,43,4.0,0.7
43,88,148,59,62,148,81,3.0,0.7
63,149,73,46,64,149,68,6.0,0.7
66,149,66,47,69,149,62,3.0,0.7
66,148,65,49,73,149,60,3.0,0.7
64,148,65,51,80,149,56,3.0,0.7
62,148,70,53,89,145,51,3.0,0.7
56,148,73,58,148,114,45,3.0,0.7
52,149,77,63,148,80,38,3.0,0.7
36,149,108,67,148,69,33,4.0,0.7
34,64,149,68,100,148,41,4.0,0.7
42,80,149,59,72,148,59,3.0,0.7
51,113,148,52,69,148,63,3.0,0.7
58,147,80,50,67,149,64,3.0,0.7
63,149,72,48,66,148,64,3.0,0.7
65,148,70,46,67,148,64,3.0,0.7
66,149,68,47,69,148,62,3.0,0.7
64,149,67,48,72,148,60,3.0,0.7
65,149,67,49,78,148,56,3.0,0.7
